0,1,2,3,4,5,6,7,8,9,10,11,index
0,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0,0.5,484
0,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,485
1,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.5,486
1,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.5,0,0.5,487
1,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.5,1,0.5,488
1,0.5,-1,0.5,-1,0.5,-1,0.5,0,0.5,-1,0.5,489
1,0.5,-1,0.5,-1,0.5,-1,0.5,0,0.5,0,0.5,490
1,0.5,-1,0.5,-1,0.5,-1,0.5,0,0.5,1,0.5,491
1,0.5,-1,0.5,-1,0.5,-1,0.5,1,0.5,-1,0.5,492
1,0.5,-1,0.5,-1,0.5,-1,0.5,1,0.5,0,0.5,493
1,0.5,-1,0.5,-1,0.5,-1,0.5,1,0.5,1,0.5,494
1,0.5,-1,0.5,-1,0.5,0,0.5,-1,0.5,-1,0.5,495
1,0.5,-1,0.5,-1,0.5,0,0.5,-1,0.5,0,0.5,496
1,0.5,-1,0.5,-1,0.5,0,0.5,-1,0.5,1,0.5,497
1,0.5,-1,0.5,-1,0.5,0,0.5,0,0.5,-1,0.5,498
1,0.5,-1,0.5,-1,0.5,0,0.5,0,0.5,0,0.5,499
1,0.5,-1,0.5,-1,0.5,0,0.5,0,0.5,1,0.5,500
1,0.5,-1,0.5,-1,0.5,0,0.5,1,0.5,-1,0.5,501
1,0.5,-1,0.5,-1,0.5,0,0.5,1,0.5,0,0.5,502
1,0.5,-1,0.5,-1,0.5,0,0.5,1,0.5,1,0.5,503
1,0.5,-1,0.5,-1,0.5,1,0.5,-1,0.5,-1,0.5,504
1,0.5,-1,0.5,-1,0.5,1,0.5,-1,0.5,0,0.5,505
1,0.5,-1,0.5,-1,0.5,1,0.5,-1,0.5,1,0.5,506
1,0.5,-1,0.5,-1,0.5,1,0.5,0,0.5,-1,0.5,507
1,0.5,-1,0.5,-1,0.5,1,0.5,0,0.5,0,0.5,508
1,0.5,-1,0.5,-1,0.5,1,0.5,0,0.5,1,0.5,509
1,0.5,-1,0.5,-1,0.5,1,0.5,1,0.5,-1,0.5,510
1,0.5,-1,0.5,-1,0.5,1,0.5,1,0.5,0,0.5,511
1,0.5,-1,0.5,-1,0.5,1,0.5,1,0.5,1,0.5,512
1,0.5,-1,0.5,0,0.5,-1,0.5,-1,0.5,-1,0.5,513
1,0.5,-1,0.5,0,0.5,-1,0.5,-1,0.5,0,0.5,514
1,0.5,-1,0.5,0,0.5,-1,0.5,-1,0.5,1,0.5,515
1,0.5,-1,0.5,0,0.5,-1,0.5,0,0.5,-1,0.5,516
1,0.5,-1,0.5,0,0.5,-1,0.5,0,0.5,0,0.5,517
1,0.5,-1,0.5,0,0.5,-1,0.5,0,0.5,1,0.5,518
1,0.5,-1,0.5,0,0.5,-1,0.5,1,0.5,-1,0.5,519
1,0.5,-1,0.5,0,0.5,-1,0.5,1,0.5,0,0.5,520
1,0.5,-1,0.5,0,0.5,-1,0.5,1,0.5,1,0.5,521
1,0.5,-1,0.5,0,0.5,0,0.5,-1,0.5,-1,0.5,522
1,0.5,-1,0.5,0,0.5,0,0.5,-1,0.5,0,0.5,523
1,0.5,-1,0.5,0,0.5,0,0.5,-1,0.5,1,0.5,524
1,0.5,-1,0.5,0,0.5,0,0.5,0,0.5,-1,0.5,525
1,0.5,-1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,526
1,0.5,-1,0.5,0,0.5,0,0.5,0,0.5,1,0.5,527
1,0.5,-1,0.5,0,0.5,0,0.5,1,0.5,-1,0.5,528
1,0.5,-1,0.5,0,0.5,0,0.5,1,0.5,0,0.5,529
1,0.5,-1,0.5,0,0.5,0,0.5,1,0.5,1,0.5,530
1,0.5,-1,0.5,0,0.5,1,0.5,-1,0.5,-1,0.5,531
1,0.5,-1,0.5,0,0.5,1,0.5,-1,0.5,0,0.5,532
1,0.5,-1,0.5,0,0.5,1,0.5,-1,0.5,1,0.5,533
1,0.5,-1,0.5,0,0.5,1,0.5,0,0.5,-1,0.5,534
1,0.5,-1,0.5,0,0.5,1,0.5,0,0.5,0,0.5,535
1,0.5,-1,0.5,0,0.5,1,0.5,0,0.5,1,0.5,536
1,0.5,-1,0.5,0,0.5,1,0.5,1,0.5,-1,0.5,537
1,0.5,-1,0.5,0,0.5,1,0.5,1,0.5,0,0.5,538
1,0.5,-1,0.5,0,0.5,1,0.5,1,0.5,1,0.5,539
1,0.5,-1,0.5,1,0.5,-1,0.5,-1,0.5,-1,0.5,540
1,0.5,-1,0.5,1,0.5,-1,0.5,-1,0.5,0,0.5,541
1,0.5,-1,0.5,1,0.5,-1,0.5,-1,0.5,1,0.5,542
1,0.5,-1,0.5,1,0.5,-1,0.5,0,0.5,-1,0.5,543
1,0.5,-1,0.5,1,0.5,-1,0.5,0,0.5,0,0.5,544
1,0.5,-1,0.5,1,0.5,-1,0.5,0,0.5,1,0.5,545
1,0.5,-1,0.5,1,0.5,-1,0.5,1,0.5,-1,0.5,546
1,0.5,-1,0.5,1,0.5,-1,0.5,1,0.5,0,0.5,547
1,0.5,-1,0.5,1,0.5,-1,0.5,1,0.5,1,0.5,548
1,0.5,-1,0.5,1,0.5,0,0.5,-1,0.5,-1,0.5,549
1,0.5,-1,0.5,1,0.5,0,0.5,-1,0.5,0,0.5,550
1,0.5,-1,0.5,1,0.5,0,0.5,-1,0.5,1,0.5,551
1,0.5,-1,0.5,1,0.5,0,0.5,0,0.5,-1,0.5,552
1,0.5,-1,0.5,1,0.5,0,0.5,0,0.5,0,0.5,553
1,0.5,-1,0.5,1,0.5,0,0.5,0,0.5,1,0.5,554
1,0.5,-1,0.5,1,0.5,0,0.5,1,0.5,-1,0.5,555
1,0.5,-1,0.5,1,0.5,0,0.5,1,0.5,0,0.5,556
1,0.5,-1,0.5,1,0.5,0,0.5,1,0.5,1,0.5,557
1,0.5,-1,0.5,1,0.5,1,0.5,-1,0.5,-1,0.5,558
1,0.5,-1,0.5,1,0.5,1,0.5,-1,0.5,0,0.5,559
1,0.5,-1,0.5,1,0.5,1,0.5,-1,0.5,1,0.5,560
1,0.5,-1,0.5,1,0.5,1,0.5,0,0.5,-1,0.5,561
1,0.5,-1,0.5,1,0.5,1,0.5,0,0.5,0,0.5,562
1,0.5,-1,0.5,1,0.5,1,0.5,0,0.5,1,0.5,563
1,0.5,-1,0.5,1,0.5,1,0.5,1,0.5,-1,0.5,564
1,0.5,-1,0.5,1,0.5,1,0.5,1,0.5,0,0.5,565
1,0.5,-1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,566
1,0.5,0,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.5,567
1,0.5,0,0.5,-1,0.5,-1,0.5,-1,0.5,0,0.5,568
1,0.5,0,0.5,-1,0.5,-1,0.5,-1,0.5,1,0.5,569
1,0.5,0,0.5,-1,0.5,-1,0.5,0,0.5,-1,0.5,570
1,0.5,0,0.5,-1,0.5,-1,0.5,0,0.5,0,0.5,571
1,0.5,0,0.5,-1,0.5,-1,0.5,0,0.5,1,0.5,572
1,0.5,0,0.5,-1,0.5,-1,0.5,1,0.5,-1,0.5,573
1,0.5,0,0.5,-1,0.5,-1,0.5,1,0.5,0,0.5,574
1,0.5,0,0.5,-1,0.5,-1,0.5,1,0.5,1,0.5,575
1,0.5,0,0.5,-1,0.5,0,0.5,-1,0.5,-1,0.5,576
1,0.5,0,0.5,-1,0.5,0,0.5,-1,0.5,0,0.5,577
1,0.5,0,0.5,-1,0.5,0,0.5,-1,0.5,1,0.5,578
1,0.5,0,0.5,-1,0.5,0,0.5,0,0.5,-1,0.5,579
1,0.5,0,0.5,-1,0.5,0,0.5,0,0.5,0,0.5,580
1,0.5,0,0.5,-1,0.5,0,0.5,0,0.5,1,0.5,581
1,0.5,0,0.5,-1,0.5,0,0.5,1,0.5,-1,0.5,582
1,0.5,0,0.5,-1,0.5,0,0.5,1,0.5,0,0.5,583
1,0.5,0,0.5,-1,0.5,0,0.5,1,0.5,1,0.5,584
1,0.5,0,0.5,-1,0.5,1,0.5,-1,0.5,-1,0.5,585
1,0.5,0,0.5,-1,0.5,1,0.5,-1,0.5,0,0.5,586
1,0.5,0,0.5,-1,0.5,1,0.5,-1,0.5,1,0.5,587
1,0.5,0,0.5,-1,0.5,1,0.5,0,0.5,-1,0.5,588
1,0.5,0,0.5,-1,0.5,1,0.5,0,0.5,0,0.5,589
1,0.5,0,0.5,-1,0.5,1,0.5,0,0.5,1,0.5,590
1,0.5,0,0.5,-1,0.5,1,0.5,1,0.5,-1,0.5,591
1,0.5,0,0.5,-1,0.5,1,0.5,1,0.5,0,0.5,592
1,0.5,0,0.5,-1,0.5,1,0.5,1,0.5,1,0.5,593
1,0.5,0,0.5,0,0.5,-1,0.5,-1,0.5,-1,0.5,594
1,0.5,0,0.5,0,0.5,-1,0.5,-1,0.5,0,0.5,595
1,0.5,0,0.5,0,0.5,-1,0.5,-1,0.5,1,0.5,596
1,0.5,0,0.5,0,0.5,-1,0.5,0,0.5,-1,0.5,597
1,0.5,0,0.5,0,0.5,-1,0.5,0,0.5,0,0.5,598
1,0.5,0,0.5,0,0.5,-1,0.5,0,0.5,1,0.5,599
1,0.5,0,0.5,0,0.5,-1,0.5,1,0.5,-1,0.5,600
1,0.5,0,0.5,0,0.5,-1,0.5,1,0.5,0,0.5,601
1,0.5,0,0.5,0,0.5,-1,0.5,1,0.5,1,0.5,602
1,0.5,0,0.5,0,0.5,0,0.5,-1,0.5,-1,0.5,603
1,0.5,0,0.5,0,0.5,0,0.5,-1,0.5,0,0.5,604
1,0.5,0,0.5,0,0.5,0,0.5,-1,0.5,1,0.5,605
1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,-1,0.5,606
1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,607
1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,1,0.5,608
1,0.5,0,0.5,0,0.5,0,0.5,1,0.5,-1,0.5,609
1,0.5,0,0.5,0,0.5,0,0.5,1,0.5,0,0.5,610
1,0.5,0,0.5,0,0.5,0,0.5,1,0.5,1,0.5,611
1,0.5,0,0.5,0,0.5,1,0.5,-1,0.5,-1,0.5,612
1,0.5,0,0.5,0,0.5,1,0.5,-1,0.5,0,0.5,613
1,0.5,0,0.5,0,0.5,1,0.5,-1,0.5,1,0.5,614
1,0.5,0,0.5,0,0.5,1,0.5,0,0.5,-1,0.5,615
1,0.5,0,0.5,0,0.5,1,0.5,0,0.5,0,0.5,616
1,0.5,0,0.5,0,0.5,1,0.5,0,0.5,1,0.5,617
1,0.5,0,0.5,0,0.5,1,0.5,1,0.5,-1,0.5,618
1,0.5,0,0.5,0,0.5,1,0.5,1,0.5,0,0.5,619
1,0.5,0,0.5,0,0.5,1,0.5,1,0.5,1,0.5,620
1,0.5,0,0.5,1,0.5,-1,0.5,-1,0.5,-1,0.5,621
1,0.5,0,0.5,1,0.5,-1,0.5,-1,0.5,0,0.5,622
1,0.5,0,0.5,1,0.5,-1,0.5,-1,0.5,1,0.5,623
1,0.5,0,0.5,1,0.5,-1,0.5,0,0.5,-1,0.5,624
1,0.5,0,0.5,1,0.5,-1,0.5,0,0.5,0,0.5,625
1,0.5,0,0.5,1,0.5,-1,0.5,0,0.5,1,0.5,626
1,0.5,0,0.5,1,0.5,-1,0.5,1,0.5,-1,0.5,627
1,0.5,0,0.5,1,0.5,-1,0.5,1,0.5,0,0.5,628
1,0.5,0,0.5,1,0.5,-1,0.5,1,0.5,1,0.5,629
1,0.5,0,0.5,1,0.5,0,0.5,-1,0.5,-1,0.5,630
1,0.5,0,0.5,1,0.5,0,0.5,-1,0.5,0,0.5,631
1,0.5,0,0.5,1,0.5,0,0.5,-1,0.5,1,0.5,632
1,0.5,0,0.5,1,0.5,0,0.5,0,0.5,-1,0.5,633
1,0.5,0,0.5,1,0.5,0,0.5,0,0.5,0,0.5,634
1,0.5,0,0.5,1,0.5,0,0.5,0,0.5,1,0.5,635
1,0.5,0,0.5,1,0.5,0,0.5,1,0.5,-1,0.5,636
1,0.5,0,0.5,1,0.5,0,0.5,1,0.5,0,0.5,637
1,0.5,0,0.5,1,0.5,0,0.5,1,0.5,1,0.5,638
1,0.5,0,0.5,1,0.5,1,0.5,-1,0.5,-1,0.5,639
1,0.5,0,0.5,1,0.5,1,0.5,-1,0.5,0,0.5,640
1,0.5,0,0.5,1,0.5,1,0.5,-1,0.5,1,0.5,641
1,0.5,0,0.5,1,0.5,1,0.5,0,0.5,-1,0.5,642
1,0.5,0,0.5,1,0.5,1,0.5,0,0.5,0,0.5,643
1,0.5,0,0.5,1,0.5,1,0.5,0,0.5,1,0.5,644
1,0.5,0,0.5,1,0.5,1,0.5,1,0.5,-1,0.5,645
1,0.5,0,0.5,1,0.5,1,0.5,1,0.5,0,0.5,646
1,0.5,0,0.5,1,0.5,1,0.5,1,0.5,1,0.5,647
1,0.5,1,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.5,648
1,0.5,1,0.5,-1,0.5,-1,0.5,-1,0.5,0,0.5,649
1,0.5,1,0.5,-1,0.5,-1,0.5,-1,0.5,1,0.5,650
1,0.5,1,0.5,-1,0.5,-1,0.5,0,0.5,-1,0.5,651
1,0.5,1,0.5,-1,0.5,-1,0.5,0,0.5,0,0.5,652
1,0.5,1,0.5,-1,0.5,-1,0.5,0,0.5,1,0.5,653
1,0.5,1,0.5,-1,0.5,-1,0.5,1,0.5,-1,0.5,654
1,0.5,1,0.5,-1,0.5,-1,0.5,1,0.5,0,0.5,655
1,0.5,1,0.5,-1,0.5,-1,0.5,1,0.5,1,0.5,656
1,0.5,1,0.5,-1,0.5,0,0.5,-1,0.5,-1,0.5,657
1,0.5,1,0.5,-1,0.5,0,0.5,-1,0.5,0,0.5,658
1,0.5,1,0.5,-1,0.5,0,0.5,-1,0.5,1,0.5,659
1,0.5,1,0.5,-1,0.5,0,0.5,0,0.5,-1,0.5,660
1,0.5,1,0.5,-1,0.5,0,0.5,0,0.5,0,0.5,661
1,0.5,1,0.5,-1,0.5,0,0.5,0,0.5,1,0.5,662
1,0.5,1,0.5,-1,0.5,0,0.5,1,0.5,-1,0.5,663
1,0.5,1,0.5,-1,0.5,0,0.5,1,0.5,0,0.5,664
1,0.5,1,0.5,-1,0.5,0,0.5,1,0.5,1,0.5,665
1,0.5,1,0.5,-1,0.5,1,0.5,-1,0.5,-1,0.5,666
1,0.5,1,0.5,-1,0.5,1,0.5,-1,0.5,0,0.5,667
1,0.5,1,0.5,-1,0.5,1,0.5,-1,0.5,1,0.5,668
1,0.5,1,0.5,-1,0.5,1,0.5,0,0.5,-1,0.5,669
1,0.5,1,0.5,-1,0.5,1,0.5,0,0.5,0,0.5,670
1,0.5,1,0.5,-1,0.5,1,0.5,0,0.5,1,0.5,671
1,0.5,1,0.5,-1,0.5,1,0.5,1,0.5,-1,0.5,672
1,0.5,1,0.5,-1,0.5,1,0.5,1,0.5,0,0.5,673
1,0.5,1,0.5,-1,0.5,1,0.5,1,0.5,1,0.5,674
1,0.5,1,0.5,0,0.5,-1,0.5,-1,0.5,-1,0.5,675
1,0.5,1,0.5,0,0.5,-1,0.5,-1,0.5,0,0.5,676
1,0.5,1,0.5,0,0.5,-1,0.5,-1,0.5,1,0.5,677
1,0.5,1,0.5,0,0.5,-1,0.5,0,0.5,-1,0.5,678
1,0.5,1,0.5,0,0.5,-1,0.5,0,0.5,0,0.5,679
1,0.5,1,0.5,0,0.5,-1,0.5,0,0.5,1,0.5,680
1,0.5,1,0.5,0,0.5,-1,0.5,1,0.5,-1,0.5,681
1,0.5,1,0.5,0,0.5,-1,0.5,1,0.5,0,0.5,682
1,0.5,1,0.5,0,0.5,-1,0.5,1,0.5,1,0.5,683
1,0.5,1,0.5,0,0.5,0,0.5,-1,0.5,-1,0.5,684
1,0.5,1,0.5,0,0.5,0,0.5,-1,0.5,0,0.5,685
1,0.5,1,0.5,0,0.5,0,0.5,-1,0.5,1,0.5,686
1,0.5,1,0.5,0,0.5,0,0.5,0,0.5,-1,0.5,687
1,0.5,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,688
1,0.5,1,0.5,0,0.5,0,0.5,0,0.5,1,0.5,689
1,0.5,1,0.5,0,0.5,0,0.5,1,0.5,-1,0.5,690
1,0.5,1,0.5,0,0.5,0,0.5,1,0.5,0,0.5,691
1,0.5,1,0.5,0,0.5,0,0.5,1,0.5,1,0.5,692
1,0.5,1,0.5,0,0.5,1,0.5,-1,0.5,-1,0.5,693
1,0.5,1,0.5,0,0.5,1,0.5,-1,0.5,0,0.5,694
1,0.5,1,0.5,0,0.5,1,0.5,-1,0.5,1,0.5,695
1,0.5,1,0.5,0,0.5,1,0.5,0,0.5,-1,0.5,696
1,0.5,1,0.5,0,0.5,1,0.5,0,0.5,0,0.5,697
1,0.5,1,0.5,0,0.5,1,0.5,0,0.5,1,0.5,698
1,0.5,1,0.5,0,0.5,1,0.5,1,0.5,-1,0.5,699
1,0.5,1,0.5,0,0.5,1,0.5,1,0.5,0,0.5,700
1,0.5,1,0.5,0,0.5,1,0.5,1,0.5,1,0.5,701
1,0.5,1,0.5,1,0.5,-1,0.5,-1,0.5,-1,0.5,702
1,0.5,1,0.5,1,0.5,-1,0.5,-1,0.5,0,0.5,703
1,0.5,1,0.5,1,0.5,-1,0.5,-1,0.5,1,0.5,704
1,0.5,1,0.5,1,0.5,-1,0.5,0,0.5,-1,0.5,705
1,0.5,1,0.5,1,0.5,-1,0.5,0,0.5,0,0.5,706
1,0.5,1,0.5,1,0.5,-1,0.5,0,0.5,1,0.5,707
1,0.5,1,0.5,1,0.5,-1,0.5,1,0.5,-1,0.5,708
1,0.5,1,0.5,1,0.5,-1,0.5,1,0.5,0,0.5,709
1,0.5,1,0.5,1,0.5,-1,0.5,1,0.5,1,0.5,710
1,0.5,1,0.5,1,0.5,0,0.5,-1,0.5,-1,0.5,711
1,0.5,1,0.5,1,0.5,0,0.5,-1,0.5,0,0.5,712
1,0.5,1,0.5,1,0.5,0,0.5,-1,0.5,1,0.5,713
1,0.5,1,0.5,1,0.5,0,0.5,0,0.5,-1,0.5,714
1,0.5,1,0.5,1,0.5,0,0.5,0,0.5,0,0.5,715
1,0.5,1,0.5,1,0.5,0,0.5,0,0.5,1,0.5,716
1,0.5,1,0.5,1,0.5,0,0.5,1,0.5,-1,0.5,717
1,0.5,1,0.5,1,0.5,0,0.5,1,0.5,0,0.5,718
1,0.5,1,0.5,1,0.5,0,0.5,1,0.5,1,0.5,719
1,0.5,1,0.5,1,0.5,1,0.5,-1,0.5,-1,0.5,720
1,0.5,1,0.5,1,0.5,1,0.5,-1,0.5,0,0.5,721
1,0.5,1,0.5,1,0.5,1,0.5,-1,0.5,1,0.5,722
1,0.5,1,0.5,1,0.5,1,0.5,0,0.5,-1,0.5,723
1,0.5,1,0.5,1,0.5,1,0.5,0,0.5,0,0.5,724
1,0.5,1,0.5,1,0.5,1,0.5,0,0.5,1,0.5,725
1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,-1,0.5,726
1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0,0.5,727
1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,728
